seed,step,household_id,money,skill_level,max_acceptable_price,employer,wage,wealth_type
1002324,1,428,1395.13,0.79,544.48,suppliers,36.12,high
1002324,1,429,1554.38,0.93,395.92,firm_9,41.1,medium
1002324,1,430,1828.87,0.28,675.32,suppliers,36.12,high
1002324,1,431,1654.07,0.81,760.29,suppliers,36.12,medium
1002324,1,432,1300.34,0.4,412.92,suppliers,36.12,medium
1002324,1,433,1586.56,0.76,169.68,suppliers,36.12,medium
1002324,1,434,1723.12,0.35,485.19,suppliers,36.12,low
1002324,1,435,808.81,0.37,594.93,suppliers,36.12,medium
1002324,1,436,1298.02,0.79,750.7,suppliers,36.12,high
1002324,1,437,1832.63,0.35,531.15,suppliers,36.12,low
1002324,1,438,1171.03,0.8,167.67,suppliers,36.12,low
1002324,1,439,1271.13,0.67,705.66,suppliers,36.12,high
1002324,1,440,1700.47,0.55,108.81,suppliers,36.12,low
1002324,1,441,1500.59,0.29,542.15,suppliers,36.12,medium
1002324,1,442,1530.34,0.71,385.57,suppliers,36.12,high
1002324,1,443,1723.11,0.85,256.63,suppliers,36.12,medium
1002324,1,444,1537.79,0.78,693.07,suppliers,36.12,low
1002324,1,445,1481.67,0.67,586.44,suppliers,36.12,medium
1002324,1,446,1250.21,0.56,437.08,suppliers,36.12,medium
1002324,1,447,1589.65,0.8,506.48,suppliers,36.12,medium
1002324,1,448,1497.94,0.7,280.97,suppliers,36.12,high
1002324,1,449,1113.24,0.78,52.34,suppliers,36.12,medium
1002324,1,450,1521.1,0.42,210.33,suppliers,36.12,low
1002324,1,451,1825.96,0.45,489.12,suppliers,36.12,medium
1002324,1,452,1332.04,0.56,549.22,suppliers,36.12,high
1002324,1,453,1474.84,0.88,454.31,suppliers,36.12,low
1002324,1,454,869.9,0.48,58.99,suppliers,36.12,medium
1002324,1,455,1488.03,0.42,283.32,suppliers,36.12,high
1002324,1,456,1248.32,0.62,356.11,suppliers,36.12,low
1002324,1,457,1741.97,0.42,37.95,suppliers,36.12,medium
1002324,1,458,1332.85,0.67,583.5,suppliers,36.12,high
1002324,1,459,1755.88,0.75,130.38,suppliers,36.12,high
1002324,1,460,1693.97,0.84,414.53,suppliers,36.12,medium
1002324,1,461,1286.19,0.31,82.67,suppliers,36.12,medium
1002324,1,462,1288.99,0.31,636.39,suppliers,36.12,medium
1002324,1,463,1395.1,0.34,110.52,suppliers,36.12,high
1002324,1,464,1633.71,0.76,730.71,suppliers,36.12,medium
1002324,1,465,1240.19,0.92,466.45,firm_1,38.13,medium
1002324,1,466,1736.31,0.6,719.09,suppliers,36.12,high
1002324,1,467,1681.33,0.92,529.29,firm_1,38.13,medium
1002324,1,468,1796.74,0.77,427.47,suppliers,36.12,low
1002324,1,469,1818.28,0.31,499.86,suppliers,36.12,low
1002324,1,470,1454.67,0.7,143.88,suppliers,36.12,medium
1002324,1,471,1569.1,0.93,10.57,firm_9,41.1,low
1002324,1,472,1291.55,0.64,734.15,suppliers,36.12,medium
1002324,1,473,1647.34,0.68,48.83,suppliers,36.12,medium
1002324,1,474,1782.2,0.36,262.29,suppliers,36.12,high
1002324,1,475,1421.0,0.34,174.0,suppliers,36.12,high
1002324,1,476,1401.79,0.78,183.74,suppliers,36.12,high
1002324,1,477,1833.26,0.7,543.16,suppliers,36.12,medium
1002324,1,478,1648.46,0.74,353.82,suppliers,36.12,high
1002324,1,479,1701.31,0.71,107.12,suppliers,36.12,medium
1002324,1,480,1286.72,0.59,198.05,suppliers,36.12,medium
1002324,1,481,1769.09,0.87,682.94,suppliers,36.12,low
1002324,1,482,1824.11,0.89,520.92,suppliers,36.12,medium
1002324,1,483,1346.32,0.91,82.66,firm_0,36.23,medium
1002324,1,484,1591.08,0.82,541.84,suppliers,36.12,medium
1002324,1,485,1711.73,0.45,545.77,suppliers,36.12,high
1002324,1,486,1508.85,0.63,147.23,suppliers,36.12,low
1002324,1,487,1466.19,0.58,532.68,suppliers,36.12,high
1002324,1,488,1283.6,0.54,179.01,suppliers,36.12,low
1002324,1,489,1410.83,0.4,670.36,suppliers,36.12,medium
1002324,1,490,1754.41,0.85,369.15,suppliers,36.12,high
1002324,1,491,1389.23,0.35,41.01,suppliers,36.12,high
1002324,1,492,1774.7,0.53,328.71,suppliers,36.12,medium
1002324,1,493,1630.57,0.57,392.06,suppliers,36.12,high
1002324,1,494,1423.83,0.41,283.63,suppliers,36.12,low
1002324,1,495,1292.83,0.42,131.65,suppliers,36.12,medium
1002324,1,496,1483.5,0.36,294.67,suppliers,36.12,high
1002324,1,497,1275.55,0.33,278.24,suppliers,36.12,low
1002324,1,498,1564.22,0.88,761.87,suppliers,36.12,medium
1002324,1,499,1683.89,0.3,570.78,suppliers,36.12,low
1002324,1,500,1449.87,0.59,248.62,suppliers,36.12,high
1002324,1,501,1617.78,0.48,615.16,suppliers,36.12,medium
1002324,1,502,1656.25,0.36,139.21,suppliers,36.12,medium
1002324,1,503,1630.35,0.54,45.32,suppliers,36.12,medium
1002324,1,504,1376.4,0.79,742.31,suppliers,36.12,medium
1002324,1,505,1759.19,0.65,372.55,suppliers,36.12,high
1002324,1,506,1665.63,0.34,356.18,suppliers,36.12,medium
1002324,1,507,1354.98,0.42,555.31,suppliers,36.12,low
1002324,1,508,1587.4,0.78,372.04,suppliers,36.12,low
1002324,1,509,1466.63,0.5,380.65,suppliers,36.12,high
1002324,1,510,1635.8,0.68,659.89,suppliers,36.12,medium
1002324,1,511,1444.92,0.82,716.97,suppliers,36.12,medium
1002324,1,512,1320.64,0.5,509.49,suppliers,36.12,high
1002324,1,513,1351.95,0.52,332.66,suppliers,36.12,high
1002324,1,514,1488.52,0.62,600.34,suppliers,36.12,high
1002324,1,515,1491.85,0.31,686.04,suppliers,36.12,high
1002324,1,516,1514.06,0.7,358.08,suppliers,36.12,low
1002324,1,517,1658.23,0.75,169.08,suppliers,36.12,medium
1002324,1,518,1744.07,0.9,744.78,firm_7,32.89,low
1002324,1,519,1244.78,0.4,150.07,suppliers,36.12,high
1002324,1,520,1625.25,0.52,428.66,suppliers,36.12,low
1002324,1,521,1439.77,0.53,342.39,suppliers,36.12,medium
1002324,1,522,1827.02,0.31,566.64,suppliers,36.12,medium
1002324,1,523,1243.87,0.46,251.87,suppliers,36.12,high
1002324,1,524,1792.64,0.42,536.89,suppliers,36.12,medium
1002324,1,525,1732.4,0.52,389.22,suppliers,36.12,high
1002324,1,526,721.87,0.5,641.21,suppliers,36.12,high
1002324,1,527,1316.83,0.62,421.67,suppliers,36.12,medium
1002324,1,528,1798.1,0.64,496.31,suppliers,36.12,high
1002324,1,529,1769.98,0.44,794.46,suppliers,36.12,low
1002324,1,530,1785.9,0.67,635.82,suppliers,36.12,low
1002324,1,531,1277.47,0.8,441.74,suppliers,36.12,medium
1002324,1,532,1760.2,0.38,336.33,suppliers,36.12,low
1002324,1,533,1646.62,0.91,432.67,firm_0,36.23,high
1002324,1,534,1410.03,0.65,448.3,suppliers,36.12,high
1002324,1,535,1380.94,0.87,749.97,suppliers,36.12,high
1002324,1,536,1420.72,0.56,142.69,suppliers,36.12,medium
1002324,1,537,1692.39,0.91,726.49,firm_0,36.23,medium
1002324,1,538,1444.05,0.37,218.09,suppliers,36.12,low
1002324,1,539,1255.76,0.87,495.54,suppliers,36.12,medium
1002324,1,540,1675.7,0.7,718.78,suppliers,36.12,low
1002324,1,541,875.44,0.73,505.08,suppliers,36.12,medium
1002324,1,542,1511.5,0.28,720.27,suppliers,36.12,medium
1002324,1,543,1773.75,0.48,232.24,suppliers,36.12,medium
1002324,1,544,1013.52,0.49,325.71,suppliers,36.12,low
1002324,1,545,1373.67,0.84,742.22,suppliers,36.12,high
1002324,1,546,1404.04,0.39,664.04,suppliers,36.12,medium
1002324,1,547,1488.83,0.41,592.98,suppliers,36.12,high
1002324,1,548,1716.93,0.35,498.27,suppliers,36.12,low
1002324,1,549,1826.29,0.89,358.13,suppliers,36.12,medium
1002324,1,550,1793.89,0.63,438.31,suppliers,36.12,low
1002324,1,551,1297.96,0.77,81.57,suppliers,36.12,high
1002324,1,552,1322.17,0.64,787.36,suppliers,36.12,low
1002324,1,553,1628.54,0.31,777.17,suppliers,36.12,medium
1002324,1,554,1438.02,0.7,14.27,suppliers,36.12,high
1002324,1,555,1804.48,0.47,681.41,suppliers,36.12,high
1002324,1,556,1269.95,0.94,451.51,firm_3,41.32,high
1002324,1,557,1308.56,0.88,729.78,suppliers,36.12,high
1002324,1,558,1779.66,0.41,232.15,suppliers,36.12,low
1002324,1,559,1693.42,0.59,309.73,suppliers,36.12,medium
1002324,1,560,933.61,0.93,791.01,firm_9,41.1,medium
1002324,1,561,1319.77,0.79,674.48,suppliers,36.12,medium
1002324,1,562,1623.0,0.66,501.72,suppliers,36.12,high
1002324,1,563,950.22,0.9,454.74,firm_7,32.89,medium
1002324,1,564,1354.27,0.7,57.66,suppliers,36.12,medium
1002324,1,565,1629.27,0.53,438.51,suppliers,36.12,medium
1002324,1,566,1675.87,0.48,589.79,suppliers,36.12,medium
1002324,1,567,1726.88,0.67,353.29,suppliers,36.12,medium
1002324,1,568,1323.73,0.75,391.81,suppliers,36.12,high
1002324,1,569,709.54,0.78,762.11,suppliers,36.12,high
1002324,1,570,1343.8,0.94,203.06,firm_3,41.32,medium
1002324,1,571,1553.2,0.47,100.31,suppliers,36.12,medium
1002324,1,572,1399.21,0.54,463.87,suppliers,36.12,medium
1002324,1,573,1460.54,0.33,42.58,suppliers,36.12,medium
1002324,1,574,1290.36,0.33,177.87,suppliers,36.12,low
1002324,1,575,1644.14,0.68,703.02,suppliers,36.12,medium
1002324,1,576,1524.85,0.53,29.5,suppliers,36.12,medium
1002324,1,577,1273.96,0.74,214.19,suppliers,36.12,medium
1002324,1,578,1834.55,0.78,211.25,suppliers,36.12,high
1002324,1,579,1275.13,0.59,762.3,suppliers,36.12,medium
1002324,1,580,1819.08,0.38,94.72,suppliers,36.12,medium
1002324,1,581,1090.14,0.72,96.89,suppliers,36.12,medium
1002324,1,582,1447.93,0.85,562.73,suppliers,36.12,medium
1002324,1,583,1803.09,0.3,615.08,suppliers,36.12,medium
1002324,1,584,699.44,0.85,405.09,suppliers,36.12,high
1002324,1,585,1732.67,0.38,634.32,suppliers,36.12,medium
1002324,1,586,1660.58,0.7,397.43,suppliers,36.12,medium
1002324,1,587,1643.92,0.51,734.8,suppliers,36.12,medium
1002324,1,588,1015.69,0.49,652.61,suppliers,36.12,low
1002324,1,589,1519.72,0.71,303.22,suppliers,36.12,medium
1002324,1,590,1753.44,0.88,628.78,suppliers,36.12,low
1002324,1,591,1601.01,0.82,212.53,suppliers,36.12,low
1002324,1,592,1471.59,0.81,475.78,suppliers,36.12,high
1002324,1,593,1494.16,0.38,508.22,suppliers,36.12,medium
1002324,1,594,1789.42,0.29,359.93,suppliers,36.12,low
1002324,1,595,1749.23,0.83,716.8,suppliers,36.12,medium
1002324,1,596,1317.07,0.59,34.79,suppliers,36.12,medium
1002324,1,597,1456.21,0.77,425.94,suppliers,36.12,medium
1002324,1,598,1419.71,0.92,381.63,firm_1,38.13,medium
1002324,1,599,1446.65,0.73,395.13,suppliers,36.12,medium
1002324,1,600,1635.78,0.33,153.23,suppliers,36.12,low
1002324,1,601,1246.31,0.36,438.81,suppliers,36.12,high
1002324,1,602,1521.98,0.76,545.31,suppliers,36.12,medium
1002324,1,603,1622.9,0.52,761.42,suppliers,36.12,high
1002324,1,604,1525.14,0.5,404.0,suppliers,36.12,high
1002324,1,605,1553.36,0.65,536.23,suppliers,36.12,medium
1002324,1,606,1439.55,0.53,50.89,suppliers,36.12,low
1002324,1,607,1831.42,0.76,505.85,suppliers,36.12,medium
1002324,1,608,1817.35,0.33,181.41,suppliers,36.12,medium
1002324,1,609,1428.65,0.86,241.2,suppliers,36.12,medium
1002324,1,610,1673.83,0.88,385.28,suppliers,36.12,medium
1002324,1,611,1466.14,0.94,111.27,firm_3,41.32,medium
1002324,1,612,1765.72,0.83,332.72,suppliers,36.12,medium
1002324,1,613,1385.7,0.94,187.02,firm_3,41.32,medium
1002324,1,614,1269.31,0.31,116.73,suppliers,36.12,high
1002324,1,615,1541.61,0.75,179.83,suppliers,36.12,medium
1002324,1,616,1439.56,0.47,741.6,suppliers,36.12,high
1002324,1,617,1673.91,0.68,411.03,suppliers,36.12,medium
1002324,1,618,1245.11,0.67,193.1,suppliers,36.12,high
1002324,1,619,1634.54,0.31,167.43,suppliers,36.12,medium
1002324,1,620,1290.01,0.86,242.3,suppliers,36.12,medium
1002324,1,621,1499.41,0.28,546.63,suppliers,36.12,medium
1002324,1,622,1292.62,0.35,242.89,suppliers,36.12,medium
1002324,1,623,1709.17,0.49,405.31,suppliers,36.12,high
1002324,1,624,1588.54,0.57,228.84,suppliers,36.12,high
1002324,1,625,1632.02,0.44,654.57,suppliers,36.12,high
1002324,1,626,1573.88,0.52,61.77,suppliers,36.12,medium
1002324,1,627,1743.8,0.5,590.24,suppliers,36.12,high
1002324,1,628,1082.28,0.5,373.3,suppliers,36.12,medium
1002324,1,629,1303.03,0.51,379.81,suppliers,36.12,high
1002324,1,630,1695.76,0.61,738.34,suppliers,36.12,medium
1002324,1,631,1682.47,0.45,508.35,suppliers,36.12,medium
1002324,1,632,1337.06,0.45,219.87,suppliers,36.12,low
1002324,1,633,1556.11,0.43,449.46,suppliers,36.12,medium
1002324,1,634,1407.36,0.25,515.73,suppliers,36.12,medium
1002324,1,635,1356.27,0.78,263.74,suppliers,36.12,high
1002324,1,636,1558.95,0.63,68.46,suppliers,36.12,medium
1002324,1,637,1625.39,0.83,50.58,suppliers,36.12,medium
1002324,1,638,1324.75,0.41,441.81,suppliers,36.12,medium
1002324,1,639,1632.77,0.81,106.57,suppliers,36.12,high
1002324,1,640,1781.14,0.85,385.65,suppliers,36.12,high
1002324,1,641,1421.28,0.51,92.71,suppliers,36.12,low
1002324,1,642,1716.43,0.51,666.28,suppliers,36.12,high
1002324,1,643,1466.55,0.48,481.7,suppliers,36.12,medium
1002324,1,644,1818.92,0.37,521.45,suppliers,36.12,low
1002324,1,645,1814.83,0.51,734.65,suppliers,36.12,medium
1002324,1,646,1590.48,0.6,412.06,suppliers,36.12,medium
1002324,1,647,1387.53,0.61,129.29,suppliers,36.12,medium
1002324,1,648,1699.88,0.5,733.24,suppliers,36.12,low
1002324,1,649,1799.97,0.38,770.81,suppliers,36.12,high
1002324,1,650,1486.87,0.55,297.67,suppliers,36.12,medium
1002324,1,651,1573.38,0.83,601.98,suppliers,36.12,high
1002324,1,652,1294.39,0.49,743.93,suppliers,36.12,high
1002324,1,653,1578.47,0.64,242.09,suppliers,36.12,medium
1002324,1,654,1371.69,0.72,642.95,suppliers,36.12,low
1002324,1,655,1639.36,0.5,98.92,suppliers,36.12,high
1002324,1,656,1641.12,0.91,165.73,firm_0,36.23,high
1002324,1,657,1579.41,0.74,675.36,suppliers,36.12,low
1002324,1,658,1128.5,0.78,476.54,suppliers,36.12,medium
1002324,1,659,1612.42,0.57,677.47,suppliers,36.12,medium
1002324,1,660,1494.47,0.51,557.63,suppliers,36.12,medium
1002324,1,661,1658.54,0.57,27.44,suppliers,36.12,high
1002324,1,662,1516.38,0.52,161.17,suppliers,36.12,high
1002324,1,663,760.31,0.39,309.34,suppliers,36.12,medium
1002324,1,664,1711.64,0.68,456.93,suppliers,36.12,medium
1002324,1,665,1451.94,0.6,186.77,suppliers,36.12,high
1002324,1,666,1629.57,0.89,582.46,suppliers,36.12,low
1002324,1,667,1392.93,0.32,460.41,suppliers,36.12,medium
1002324,1,668,1715.86,0.62,205.3,suppliers,36.12,high
1002324,1,669,1708.56,0.71,427.9,suppliers,36.12,medium
1002324,1,670,1338.33,0.76,545.55,suppliers,36.12,medium
1002324,1,671,1241.56,0.73,745.81,suppliers,36.12,low
1002324,1,672,1487.01,0.57,354.7,suppliers,36.12,medium
1002324,1,673,1553.34,0.7,421.61,suppliers,36.12,medium
1002324,1,674,1403.63,0.33,318.59,suppliers,36.12,high
1002324,1,675,1410.96,0.8,684.25,suppliers,36.12,high
1002324,1,676,1315.83,0.35,681.76,suppliers,36.12,medium
1002324,1,677,1297.99,0.52,551.22,suppliers,36.12,medium
1002324,1,678,1518.11,0.26,740.81,suppliers,36.12,medium
1002324,1,679,1719.3,0.91,185.27,firm_8,33.22,medium
1002324,1,680,1450.59,0.29,401.23,suppliers,36.12,high
1002324,1,681,1578.57,0.31,780.54,suppliers,36.12,medium
1002324,1,682,1423.26,0.46,760.85,suppliers,36.12,high
1002324,1,683,932.02,0.7,448.12,suppliers,36.12,medium
1002324,1,684,1238.51,0.31,587.53,suppliers,36.12,medium
1002324,1,685,1423.26,0.66,309.9,suppliers,36.12,medium
1002324,1,686,1301.77,0.27,677.82,suppliers,36.12,high
1002324,1,687,1615.48,0.48,636.55,suppliers,36.12,medium
1002324,1,688,1278.03,0.83,339.92,suppliers,36.12,medium
1002324,1,689,1414.32,0.47,55.12,suppliers,36.12,medium
1002324,1,690,1555.09,0.31,398.28,suppliers,36.12,medium
1002324,1,691,1785.62,0.48,385.75,suppliers,36.12,medium
1002324,1,692,1325.55,0.93,120.11,firm_9,41.1,medium
1002324,1,693,1653.12,0.31,222.22,suppliers,36.12,medium
1002324,1,694,1778.02,0.95,358.31,firm_2,41.95,medium
1002324,1,695,1596.2,0.32,667.1,suppliers,36.12,low
1002324,1,696,1779.06,0.68,391.82,suppliers,36.12,medium
1002324,1,697,1696.33,0.85,685.77,suppliers,36.12,low
1002324,1,698,1496.8,0.91,208.81,firm_8,33.22,medium
1002324,1,699,1813.4,0.74,64.89,suppliers,36.12,medium
1002324,1,700,1365.16,0.41,148.89,suppliers,36.12,medium
1002324,1,701,1765.5,0.44,678.31,suppliers,36.12,high
1002324,1,702,1295.29,0.46,186.97,suppliers,36.12,medium
1002324,1,703,1637.0,0.95,394.25,firm_2,41.95,low
1002324,1,704,1336.31,0.67,179.75,suppliers,36.12,medium
1002324,1,705,1490.34,0.59,204.61,suppliers,36.12,medium
1002324,1,706,1742.79,0.82,339.26,suppliers,36.12,medium
1002324,1,707,1287.77,0.87,709.48,suppliers,36.12,medium
1002324,1,708,1508.17,0.7,381.09,suppliers,36.12,high
1002324,1,709,1366.51,0.67,782.23,suppliers,36.12,medium
1002324,1,710,1522.29,0.81,293.26,suppliers,36.12,medium
1002324,1,711,1503.53,0.58,244.93,suppliers,36.12,high
1002324,1,712,1596.21,0.74,205.27,suppliers,36.12,medium
1002324,1,713,1784.26,0.82,413.0,suppliers,36.12,high
1002324,1,714,1498.47,0.9,628.95,firm_6,30.29,medium
1002324,1,715,1538.55,0.71,349.62,suppliers,36.12,low
1002324,1,716,1600.01,0.34,31.08,suppliers,36.12,medium
1002324,1,717,1431.95,0.85,285.21,suppliers,36.12,high
1002324,1,718,1795.93,0.86,623.49,suppliers,36.12,medium
1002324,1,719,1709.67,0.71,786.0,suppliers,36.12,medium
1002324,1,720,1536.56,0.74,706.45,suppliers,36.12,low
1002324,1,721,1669.06,0.44,766.35,suppliers,36.12,medium
1002324,1,722,1317.18,0.4,682.2,suppliers,36.12,medium
1002324,1,723,1581.79,0.26,118.08,suppliers,36.12,medium
1002324,1,724,1570.36,0.91,541.31,firm_8,33.22,high
1002324,1,725,1706.81,0.6,29.74,suppliers,36.12,low
1002324,1,726,1799.55,0.45,428.43,suppliers,36.12,high
1002324,1,727,1568.48,0.31,116.44,suppliers,36.12,low
1002324,1,728,1485.38,0.51,398.77,suppliers,36.12,medium
1002324,1,729,1493.4,0.39,710.43,suppliers,36.12,medium
1002324,1,730,1477.43,0.73,263.52,suppliers,36.12,high
1002324,1,731,1487.16,0.56,410.48,suppliers,36.12,medium
1002324,1,732,915.0,0.66,58.12,suppliers,36.12,high
1002324,1,733,1335.79,0.81,385.48,suppliers,36.12,medium
1002324,1,734,1702.58,0.28,94.23,suppliers,36.12,low
1002324,1,735,1451.51,0.55,594.56,suppliers,36.12,medium
1002324,1,736,1636.95,0.89,275.12,suppliers,36.12,medium
1002324,1,737,1429.67,0.47,642.22,suppliers,36.12,medium
1002324,1,738,1809.68,0.81,703.11,suppliers,36.12,medium
1002324,1,739,1463.39,0.49,746.43,suppliers,36.12,medium
1002324,1,740,1543.45,0.65,146.8,suppliers,36.12,high
1002324,1,741,1802.47,0.91,580.92,firm_8,33.22,low
1002324,1,742,1605.09,0.77,345.82,suppliers,36.12,high
1002324,1,743,922.35,0.57,521.35,suppliers,36.12,medium
1002324,1,744,1805.35,0.62,352.69,suppliers,36.12,low
1002324,1,745,1351.78,0.84,719.44,suppliers,36.12,medium
1002324,1,746,1676.25,0.92,547.1,firm_1,38.13,low
1002324,1,747,1768.3,0.83,516.07,suppliers,36.12,low
1002324,1,748,1486.71,0.91,441.85,firm_8,33.22,medium
1002324,1,749,1802.96,0.55,318.41,suppliers,36.12,medium
1002324,1,750,1723.93,0.88,456.98,suppliers,36.12,medium
1002324,1,751,1819.16,0.85,569.74,suppliers,36.12,low
1002324,1,752,749.73,0.51,758.4,suppliers,36.12,high
1002324,1,753,758.73,0.53,483.89,suppliers,36.12,high
1002324,1,754,1004.82,0.6,604.13,suppliers,36.12,low
1002324,1,755,779.66,0.37,362.87,suppliers,36.12,high
1002324,1,756,1782.37,0.25,736.7,suppliers,36.12,high
1002324,1,757,1383.35,0.26,292.92,suppliers,36.12,low
1002324,1,758,1636.07,0.92,481.86,firm_1,38.13,medium
1002324,1,759,1713.66,0.45,246.04,suppliers,36.12,high
1002324,1,760,1792.51,0.65,661.17,suppliers,36.12,high
1002324,1,761,1488.58,0.51,438.23,suppliers,36.12,medium
1002324,1,762,1801.69,0.85,589.52,suppliers,36.12,high
1002324,1,763,1535.6,0.45,553.37,suppliers,36.12,high
1002324,1,764,1560.31,0.78,478.59,suppliers,36.12,high
1002324,1,765,1525.08,0.41,649.95,suppliers,36.12,high
1002324,1,766,1369.09,0.35,693.15,suppliers,36.12,medium
1002324,1,767,1346.3,0.28,776.38,suppliers,36.12,high
1002324,1,768,1729.14,0.94,787.64,firm_3,41.32,medium
1002324,1,769,1512.32,0.48,502.9,suppliers,36.12,high
1002324,1,770,1352.14,0.77,578.81,suppliers,36.12,low
1002324,1,771,1735.76,0.86,147.03,suppliers,36.12,medium
1002324,1,772,1577.61,0.45,610.26,suppliers,36.12,low
1002324,1,773,1573.2,0.78,100.51,suppliers,36.12,medium
1002324,1,774,1830.3,0.72,140.07,suppliers,36.12,medium
1002324,1,775,1452.6,0.38,487.99,suppliers,36.12,high
1002324,1,776,1752.92,0.71,144.13,suppliers,36.12,low
1002324,1,777,1719.98,0.56,562.79,suppliers,36.12,medium
1002324,1,778,1483.08,0.86,532.27,suppliers,36.12,low
1002324,1,779,1451.15,0.71,223.13,suppliers,36.12,medium
1002324,1,780,1577.58,0.32,54.58,suppliers,36.12,medium
1002324,1,781,1536.52,0.82,13.67,suppliers,36.12,high
1002324,1,782,1814.99,0.83,685.46,suppliers,36.12,high
1002324,1,783,1770.47,0.87,17.3,suppliers,36.12,medium
1002324,1,784,1413.75,0.85,352.51,suppliers,36.12,high
1002324,1,785,1696.56,0.64,129.58,suppliers,36.12,medium
1002324,1,786,1029.77,0.42,650.37,suppliers,36.12,low
1002324,1,787,1445.15,0.39,11.31,suppliers,36.12,low
1002324,1,788,1266.76,0.94,387.88,firm_3,41.32,high
1002324,1,789,1431.67,0.77,257.45,suppliers,36.12,low
1002324,1,790,1826.25,0.39,12.6,suppliers,36.12,medium
1002324,1,791,1705.53,0.73,182.6,suppliers,36.12,high
1002324,1,792,1380.87,0.67,481.27,suppliers,36.12,medium
1002324,1,793,1563.72,0.46,221.58,suppliers,36.12,medium
1002324,1,794,1713.94,0.8,428.76,suppliers,36.12,high
1002324,1,795,1360.21,0.87,103.96,suppliers,36.12,medium
1002324,1,796,1349.13,0.82,238.83,suppliers,36.12,medium
1002324,1,797,1691.54,0.72,141.3,suppliers,36.12,high
1002324,1,798,1799.97,0.42,598.65,suppliers,36.12,medium
1002324,1,799,1358.24,0.64,217.97,suppliers,36.12,medium
1002324,1,800,1430.53,0.66,153.13,suppliers,36.12,high
1002324,1,801,1348.83,0.81,476.02,suppliers,36.12,high
1002324,1,802,1717.91,0.94,171.45,firm_3,41.32,low
1002324,1,803,1245.59,0.63,477.06,suppliers,36.12,medium
1002324,1,804,1568.02,0.4,666.5,suppliers,36.12,low
1002324,1,805,1238.23,0.79,198.2,suppliers,36.12,medium
1002324,1,806,1677.51,0.28,651.83,suppliers,36.12,low
1002324,1,807,981.72,0.81,298.36,suppliers,36.12,medium
1002324,1,808,1700.91,0.26,755.92,suppliers,36.12,low
1002324,1,809,1573.93,0.66,40.18,suppliers,36.12,medium
1002324,1,810,1288.77,0.6,160.34,suppliers,36.12,medium
1002324,1,811,1515.23,0.87,67.51,suppliers,36.12,low
1002324,1,812,1749.95,0.56,201.16,suppliers,36.12,high
1002324,1,813,1364.49,0.81,711.94,suppliers,36.12,medium
1002324,1,814,1545.69,0.4,331.35,suppliers,36.12,low
